open_time,Open,High,Low,Close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2022-05-11,0.07687,0.08662,0.06106,0.07480,25129714926,2022-05-11 23:59:59.999,1817935471.73912,3266209,13316936641,963055718.88724,0
2022-05-12,0.07480,0.08222,0.06543,0.06719,13314188455,2022-05-12 23:59:59.999,967163628.78886,1971521,6944498032,505072817.13390,0
2022-05-13,0.06718,0.07654,0.06630,0.07424,7220088608,2022-05-13 23:59:59.999,525596529.11422,1085553,3734528259,271955429.09627,0
2022-05-14,0.07424,0.07608,0.07050,0.07237,4766494013,2022-05-14 23:59:59.999,348857800.47468,668464,2422467145,177346121.59242,0
2022-05-15,0.07237,0.07281,0.06750,0.07234,4905036382,2022-05-15 23:59:59.999,342335328.43568,633499,2455166530,171465161.92805,0
2022-05-16,0.07235,0.07243,0.06681,0.06909,3811974851,2022-05-16 23:59:59.999,263977334.31447,564188,1881742429,130361156.11662,0
2022-05-17,0.06909,0.07402,0.06878,0.07222,3225219960,2022-05-17 23:59:59.999,229118648.09986,498339,1679494050,119392239.23292,0
2022-05-18,0.07221,0.07283,0.06927,0.07095,2962487096,2022-05-18 23:59:59.999,210761145.46773,478314,1497108879,106520150.57199,0
2022-05-19,0.07095,0.07509,0.06989,0.07355,4699268917,2022-05-19 23:59:59.999,342943839.29072,667072,2448687005,178693662.09677,0
2022-05-20,0.07355,0.07507,0.06980,0.07114,3860331787,2022-05-20 23:59:59.999,281347936.53427,555016,1924334924,140336531.38219,0
2022-05-21,0.07114,0.07586,0.07029,0.07397,2815265595,2022-05-21 23:59:59.999,206552307.36357,422140,1426556161,104692010.15814,0
2022-05-22,0.07396,0.07866,0.07353,0.07813,2435454605,2022-05-22 23:59:59.999,185172323.19410,398189,1300361256,98928716.29663,0
2022-05-23,0.07812,0.08264,0.07571,0.07610,4991970580,2022-05-23 23:59:59.999,393964616.13633,739742,2501161088,197530263.56984,0
2022-05-24,0.07608,0.08315,0.07588,0.08059,8149982596,2022-05-24 23:59:59.999,656420157.75610,1098282,4184089627,337191480.87925,0
2022-05-25,0.08059,0.08863,0.07966,0.08467,6540492413,2022-05-25 23:59:59.999,543960415.66137,882338,3366284309,280096835.00770,0
2022-05-26,0.08467,0.08660,0.07856,0.08219,9444248579,2022-05-26 23:59:59.999,782415332.75177,1294130,4673433766,387344258.95138,0
2022-05-27,0.08220,0.08397,0.07827,0.08082,6220584767,2022-05-27 23:59:59.999,501520410.55496,907842,3071062886,247678864.53741,0
2022-05-28,0.08081,0.08276,0.07891,0.08114,3009110581,2022-05-28 23:59:59.999,244002972.74529,536041,1484377236,120421371.19445,0
2022-05-29,0.08114,0.08232,0.07806,0.08052,2923376797,2022-05-29 23:59:59.999,235317107.83348,487901,1413621798,113852405.37269,0
2022-05-30,0.08051,0.08446,0.08012,0.08321,3481252785,2022-05-30 23:59:59.999,287885326.61602,567880,1734850920,143490468.06644,0
2022-05-31,0.08321,0.08456,0.07923,0.08443,3673985788,2022-05-31 23:59:59.999,298561004.40438,567037,1765814831,143596862.60880,0
2022-06-01,0.08441,0.09242,0.08204,0.08352,11826182652,2022-06-01 23:59:59.999,1035187871.63138,1559929,5998592998,525500357.40129,0
2022-06-02,0.08351,0.08567,0.08101,0.08425,4750932240,2022-06-02 23:59:59.999,395598236.06230,727882,2356938126,196334656.46639,0
2022-06-03,0.08425,0.08644,0.08026,0.08104,3115601146,2022-06-03 23:59:59.999,257701815.75017,543571,1496757453,123891034.40791,0
2022-06-04,0.08105,0.08131,0.07605,0.08037,4127218638,2022-06-04 23:59:59.999,326018265.70483,601593,2085352829,164707851.44011,0
2022-06-05,0.08037,0.08269,0.07909,0.08143,2132701899,2022-06-05 23:59:59.999,172810633.99051,385790,1107412657,89770480.93355,0
2022-06-06,0.08144,0.08487,0.08100,0.08155,2600935659,2022-06-06 23:59:59.999,215759189.97306,449329,1297587516,107705106.56076,0
2022-06-07,0.08155,0.08310,0.07876,0.08179,3044582574,2022-06-07 23:59:59.999,246078911.63621,555246,1507901680,121911025.97873,0
2022-06-08,0.08178,0.08264,0.07951,0.08057,1923500978,2022-06-08 23:59:59.999,155360676.67773,350057,913059434,73790282.45879,0
2022-06-09,0.08057,0.08193,0.07995,0.08097,1428582206,2022-06-09 23:59:59.999,115770985.53858,285713,706432664,57264060.79517,0
2022-06-10,0.08096,0.08159,0.07866,0.07884,1966745870,2022-06-10 23:59:59.999,157487859.82239,375864,964649578,77262889.07837,0
2022-06-11,0.07884,0.08035,0.07457,0.07615,2666235124,2022-06-11 23:59:59.999,205992700.65408,465986,1334568220,103123983.41792,0
2022-06-12,0.07615,0.07860,0.07390,0.07605,3892150505,2022-06-12 23:59:59.999,297372245.58110,604726,2057380093,157239253.91216,0
2022-06-13,0.07604,0.07665,0.05952,0.06381,25188990435,2022-06-13 23:59:59.999,1621545407.16182,2412321,13261876575,853387146.92959,0
2022-06-14,0.06382,0.06498,0.05147,0.05555,22583015889,2022-06-14 23:59:59.999,1305199132.66382,2168380,11883664768,686625661.90680,0
2022-06-15,0.05553,0.06400,0.04567,0.06295,45724912085,2022-06-15 23:59:59.999,2452560158.88433,3860679,24075379288,1290816591.73949,0
2022-06-16,0.06294,0.06575,0.05807,0.05919,14902512106,2022-06-16 23:59:59.999,908866706.52834,1346196,7705404595,470031042.02255,0
2022-06-17,0.05920,0.06333,0.05853,0.05982,6958373281,2022-06-17 23:59:59.999,421612079.65135,719707,3603488435,218307952.20467,0
2022-06-18,0.05983,0.06391,0.05683,0.06082,10701457001,2022-06-18 23:59:59.999,643357245.79615,1148188,5522407537,332059627.35228,0
2022-06-19,0.06083,0.06299,0.05812,0.06125,7588529776,2022-06-19 23:59:59.999,459462525.09115,898297,3934306427,238160328.85132,0
2022-06-20,0.06125,0.06223,0.05932,0.06108,4259838394,2022-06-20 23:59:59.999,258861190.13014,503119,2195539541,133425098.37547,0
2022-06-21,0.06108,0.06683,0.06090,0.06487,4335676318,2022-06-21 23:59:59.999,278037314.89537,625929,2303770040,147728444.86751,0
2022-06-22,0.06487,0.06578,0.06283,0.06301,2761201619,2022-06-22 23:59:59.999,177091253.77675,368786,1383596113,88763946.88085,0
2022-06-23,0.06302,0.06464,0.06157,0.06372,2107324710,2022-06-23 23:59:59.999,133330315.96098,323456,1081660820,68451616.43941,0
2022-06-24,0.06371,0.06678,0.06352,0.06578,2071193625,2022-06-24 23:59:59.999,134659873.35675,333295,1061994697,69093899.66736,0
2022-06-25,0.06577,0.06628,0.06351,0.06473,1247695945,2022-06-25 23:59:59.999,80957225.70923,233798,622971875,40427692.10426,0
2022-06-26,0.06473,0.06588,0.06388,0.06496,1312151538,2022-06-26 23:59:59.999,85213535.31705,219312,669047974,43452752.93345,0
2022-06-27,0.06495,0.07043,0.06481,0.06698,4176715401,2022-06-27 23:59:59.999,284691771.04294,604920,2123527269,144762153.04462,0
2022-06-28,0.06698,0.06830,0.06501,0.06580,2756327155,2022-06-28 23:59:59.999,183863707.95268,399770,1364004180,91018458.35274,0
2022-06-29,0.06580,0.06654,0.06388,0.06482,1972063650,2022-06-29 23:59:59.999,128616393.63367,311493,1019603834,66518591.07384,0
2022-06-30,0.06483,0.06597,0.06168,0.06475,2694390381,2022-06-30 23:59:59.999,171504229.05680,397322,1376917783,87643261.94527,0
2022-07-01,0.06474,0.06697,0.06405,0.06505,2063986622,2022-07-01 23:59:59.999,134368080.76978,335208,1034372480,67348699.30248,0
2022-07-02,0.06505,0.06546,0.06421,0.06465,850119163,2022-07-02 23:59:59.999,55183112.67550,170380,431311579,28003340.64861,0
2022-07-03,0.06466,0.06643,0.06235,0.06622,2015680552,2022-07-03 23:59:59.999,129378645.19791,298568,1029866032,66126975.94539,0
2022-07-04,0.06622,0.06771,0.06538,0.06729,2210015384,2022-07-04 23:59:59.999,147003280.28396,339075,1168337023,77706452.34636,0
2022-07-05,0.06729,0.06977,0.06645,0.06806,1850270896,2022-07-05 23:59:59.999,125466120.41521,317341,976070685,66200337.46734,0
2022-07-06,0.06807,0.06857,0.06663,0.06749,1225616805,2022-07-06 23:59:59.999,82805753.28981,219220,613624156,41477213.58701,0
2022-07-07,0.06749,0.06882,0.06602,0.06854,1477687628,2022-07-07 23:59:59.999,99511557.56894,233544,730214756,49200355.83561,0
2022-07-08,0.06855,0.06983,0.06755,0.06894,1288857269,2022-07-08 23:59:59.999,88536830.23287,232604,638315127,43858345.51056,0
2022-07-09,0.06893,0.07163,0.06887,0.06973,1212209983,2022-07-09 23:59:59.999,85249809.16289,225457,620970821,43680887.22986,0
2022-07-10,0.06973,0.07006,0.06710,0.06755,1008055384,2022-07-10 23:59:59.999,68858584.57974,186874,479596201,32771742.89131,0
2022-07-11,0.06755,0.06770,0.06442,0.06468,1125631170,2022-07-11 23:59:59.999,74176752.25090,221544,539365324,35532591.37900,0
2022-07-12,0.06468,0.06572,0.06427,0.06453,1055931357,2022-07-12 23:59:59.999,68606008.42313,179762,535679357,34804637.35077,0
2022-07-13,0.06452,0.06650,0.06352,0.06621,1504354122,2022-07-13 23:59:59.999,97685714.31976,250233,798145900,51825635.03208,0
2022-07-14,0.06620,0.06753,0.06492,0.06674,990165073,2022-07-14 23:59:59.999,65440218.12482,186710,517461160,34209602.18171,0
2022-07-15,0.06674,0.06795,0.06643,0.06698,660323236,2022-07-15 23:59:59.999,44350469.78853,150723,330239889,22182516.96766,0
